106.15.53.214,2018-03-03 00:00:00,20,0,0
106.2.231.111,2018-03-03 00:00:00,9,0,0
110.253.130.93,2018-03-03 00:00:00,9,0,2
110.35.206.145,2018-03-03 00:00:00,5,0,0
110.35.210.16,2018-03-03 00:00:00,2,0,3
110.52.170.214,2018-03-03 00:00:00,5,0,0
111.36.214.159,2018-03-03 00:00:00,4,0,0
111.65.203.243,2018-03-03 00:00:00,13,0,0
113.106.105.211,2018-03-03 00:00:00,7,0,0
113.162.84.71,2018-03-03 00:00:00,254,0,0
114.134.105.19,2018-03-03 00:00:00,16,0,1
114.182.220.36,2018-03-03 00:00:00,9,0,1
114.199.185.90,2018-03-03 00:00:00,10,0,0
114.221.126.143,2018-03-03 00:00:00,0,3,0
115.148.155.139,2018-03-03 00:00:00,10,0,2
115.159.146.104,2018-03-03 00:00:00,29,0,0
115.179.150.80,2018-03-03 00:00:00,13,12,9
115.51.59.133,2018-03-03 00:00:00,0,0,2
115.54.148.250,2018-03-03 00:00:00,5,0,2
116.86.39.75,2018-03-03 00:00:00,6,0,0
117.13.7.200,2018-03-03 00:00:00,4,0,3
119.166.151.135,2018-03-03 00:00:00,12,0,4
120.10.9.72,2018-03-03 00:00:00,7,0,0
120.11.55.216,2018-03-03 00:00:00,4,0,0
121.114.6.31,2018-03-03 00:00:00,13,0,5
121.214.98.91,2018-03-03 00:00:00,0,8,0
121.85.251.210,2018-03-03 00:00:00,12,0,0
121.93.97.189,2018-03-03 00:00:00,4,0,0
122.228.187.155,2018-03-03 00:00:00,21,0,0
123.249.79.10,2018-03-03 00:00:00,341,0,0
123.4.226.163,2018-03-03 00:00:00,26,0,0
124.133.1.137,2018-03-03 00:00:00,28,0,0
124.94.103.129,2018-03-03 00:00:00,7,0,0
125.134.156.48,2018-03-03 00:00:00,16,0,4
125.167.205.56,2018-03-03 00:00:00,8,0,0
125.203.125.12,2018-03-03 00:00:00,20,0,2
126.80.171.77,2018-03-03 00:00:00,8,0,4
128.73.141.49,2018-03-03 00:00:00,254,0,0
131.129.191.233,2018-03-03 00:00:00,4,0,0
